80786,3.48634,San_Francisco_California,194
81461,3.47714,San_Francisco_California,382
1119270,3.45,San_Francisco_California,167
81251,3.4497,San_Francisco_California,179
81531,3.42953,San_Francisco_California,227
80836,3.41667,San_Francisco_California,111
510378,3.38889,San_Francisco_California,142
81049,3.38418,San_Francisco_California,173
81511,3.37931,San_Francisco_California,117
81042,3.36614,San_Francisco_California,165
81520,3.36478,San_Francisco_California,221
80879,3.36207,San_Francisco_California,209
224951,3.35714,San_Francisco_California,132
112328,3.34333,San_Francisco_California,351
81377,3.33721,San_Francisco_California,303
81418,3.33488,San_Francisco_California,211
81480,3.30233,San_Francisco_California,70
81976,3.2987,San_Francisco_California,73
119650,3.28671,San_Francisco_California,175
81375,3.27901,San_Francisco_California,296
488853,3.26061,San_Francisco_California,100
142261,3.24138,San_Francisco_California,130
119625,3.23894,San_Francisco_California,160
80912,3.2314,San_Francisco_California,174
81782,3.22951,San_Francisco_California,139
119661,3.22772,San_Francisco_California,179
218776,3.2268,San_Francisco_California,205
113928,3.17143,San_Francisco_California,289
141997,3.10156,San_Francisco_California,160
81241,3.09929,San_Francisco_California,189
113927,3.09524,San_Francisco_California,64
80771,3.07692,San_Francisco_California,174
478253,3.0625,San_Francisco_California,89
224955,3.03906,San_Francisco_California,179
74051,2.93103,San_Francisco_California,95
310867,2.92857,San_Francisco_California,103
80784,2.90638,San_Francisco_California,204
278862,2.88571,San_Francisco_California,62
80788,2.83158,San_Francisco_California,115
81035,2.80612,San_Francisco_California,156
112335,2.65217,San_Francisco_California,118
81004,2.58333,San_Francisco_California,93
300050,2.51351,San_Francisco_California,135
81483,2.41667,San_Francisco_California,131
81553,2.40506,San_Francisco_California,98
80799,2.28249,San_Francisco_California,130
119637,2.22472,San_Francisco_California,152
240893,2.19672,San_Francisco_California,113
81522,2.16742,San_Francisco_California,125
513122,2.15217,San_Francisco_California,92
82105,2.04878,San_Francisco_California,134
113924,2,San_Francisco_California,117
80987,1.72,San_Francisco_California,71
81246,1.675,San_Francisco_California,116
284987,3.0788,Rio_Grande_Puerto_Rico,352
588475,4.36,Tuban_Bali,63
308407,4.20988,Tuban_Bali,125
307575,3.4375,Tuban_Bali,90
148789,4.10169,Rincon_Puerto_Rico,144
264386,3.75439,Rincon_Puerto_Rico,316
611193,4.69048,Punta_Cana_Dominican_Republic,908
578371,4.42342,Punta_Cana_Dominican_Republic,339
611703,4.40684,Punta_Cana_Dominican_Republic,295
150841,4.36521,Punta_Cana_Dominican_Republic,240
218524,4.33805,Punta_Cana_Dominican_Republic,501
1163894,4.3,Punta_Cana_Dominican_Republic,0
943738,4.29412,Punta_Cana_Dominican_Republic,0
292158,4.20118,Punta_Cana_Dominican_Republic,277
478252,4.1745,Punta_Cana_Dominican_Republic,298
259337,4.14697,Punta_Cana_Dominican_Republic,304
150842,4.14552,Punta_Cana_Dominican_Republic,174
560516,4.13235,Punta_Cana_Dominican_Republic,328
150854,4.12215,Punta_Cana_Dominican_Republic,395
804847,4.12,Punta_Cana_Dominican_Republic,405
313884,4.1109,Punta_Cana_Dominican_Republic,333
283391,4.1,Punta_Cana_Dominican_Republic,326
149864,4.09868,Punta_Cana_Dominican_Republic,130
218482,4.0807,Punta_Cana_Dominican_Republic,291
583034,4.04655,Punta_Cana_Dominican_Republic,791
508162,4.04593,Punta_Cana_Dominican_Republic,474
579774,4.03681,Punta_Cana_Dominican_Republic,157
265628,3.8759,Punta_Cana_Dominican_Republic,175
150849,3.83239,Punta_Cana_Dominican_Republic,353
149395,3.82451,Punta_Cana_Dominican_Republic,583
611114,3.82163,Punta_Cana_Dominican_Republic,308
313883,3.8172,Punta_Cana_Dominican_Republic,231
266625,3.80279,Punta_Cana_Dominican_Republic,175
530406,3.78733,Punta_Cana_Dominican_Republic,240
150855,3.78109,Punta_Cana_Dominican_Republic,307
649099,3.75758,Punta_Cana_Dominican_Republic,753
584407,3.75709,Punta_Cana_Dominican_Republic,371
292867,3.74033,Punta_Cana_Dominican_Republic,261
149397,3.73369,Punta_Cana_Dominican_Republic,301
149399,3.71825,Punta_Cana_Dominican_Republic,386
586770,3.68908,Punta_Cana_Dominican_Republic,666
897108,3.66877,Punta_Cana_Dominican_Republic,430
218523,3.66426,Punta_Cana_Dominican_Republic,258
149214,3.64964,Punta_Cana_Dominican_Republic,409
218492,3.64959,Punta_Cana_Dominican_Republic,326
276421,3.59432,Punta_Cana_Dominican_Republic,251
279809,3.58202,Punta_Cana_Dominican_Republic,245
218480,3.56627,Punta_Cana_Dominican_Republic,300
1068246,3.55405,Punta_Cana_Dominican_Republic,537
268249,3.48851,Punta_Cana_Dominican_Republic,0
151022,3.45416,Punta_Cana_Dominican_Republic,40
247957,3.43788,Punta_Cana_Dominican_Republic,280
218486,3.39974,Punta_Cana_Dominican_Republic,315
634363,3.36068,Punta_Cana_Dominican_Republic,391
209583,3.35586,Punta_Cana_Dominican_Republic,518
259330,3.31868,Punta_Cana_Dominican_Republic,266
218479,3.26609,Punta_Cana_Dominican_Republic,416
218483,3.23037,Punta_Cana_Dominican_Republic,178
647855,3.15789,Punta_Cana_Dominican_Republic,0
149213,3.11373,Punta_Cana_Dominican_Republic,350
1006063,2.88235,Punta_Cana_Dominican_Republic,232
257312,4.76984,Sydney_New_South_Wales,162
256540,4.52174,Sydney_New_South_Wales,262
656349,4.44068,Sydney_New_South_Wales,136
256629,4.40876,Sydney_New_South_Wales,220
256652,4.31304,Sydney_New_South_Wales,283
256618,4.30526,Sydney_New_South_Wales,514
256666,4.2931,Sydney_New_South_Wales,181
281960,4.27097,Sydney_New_South_Wales,84
489096,4.2377,Sydney_New_South_Wales,357
572865,4.19048,Sydney_New_South_Wales,157
256639,4.16418,Sydney_New_South_Wales,697
255674,4.13942,Sydney_New_South_Wales,250
256637,4.13194,Sydney_New_South_Wales,249
262569,4.10959,Sydney_New_South_Wales,197
256649,4.10256,Sydney_New_South_Wales,249
256624,4.0875,Sydney_New_South_Wales,376
284258,4.05369,Sydney_New_South_Wales,222
256659,4.05172,Sydney_New_South_Wales,416
256595,4.04787,Sydney_New_South_Wales,241
256627,4.0274,Sydney_New_South_Wales,183
257287,4.025,Sydney_New_South_Wales,102
256565,4.01695,Sydney_New_South_Wales,146
673049,4,Sydney_New_South_Wales,117
258458,4,Sydney_New_South_Wales,178
256582,3.9697,Sydney_New_South_Wales,217
256655,3.92647,Sydney_New_South_Wales,250
255650,3.92143,Sydney_New_South_Wales,234
256544,3.90506,Sydney_New_South_Wales,294
257469,3.875,Sydney_New_South_Wales,311
256603,3.85,Sydney_New_South_Wales,159
255863,3.84483,Sydney_New_South_Wales,140
255673,3.8,Sydney_New_South_Wales,204
256632,3.7931,Sydney_New_South_Wales,186
257797,3.78082,Sydney_New_South_Wales,202
256596,3.66667,Sydney_New_South_Wales,313
257290,3.65909,Sydney_New_South_Wales,141
257316,3.65789,Sydney_New_South_Wales,115
256541,3.62304,Sydney_New_South_Wales,197
625726,3.57692,Sydney_New_South_Wales,254
256661,3.55556,Sydney_New_South_Wales,136
255396,3.53147,Sydney_New_South_Wales,156
256653,3.46988,Sydney_New_South_Wales,234
255391,3.44118,Sydney_New_South_Wales,145
256663,3.42935,Sydney_New_South_Wales,103
256318,3.41573,Sydney_New_South_Wales,133
255423,3.4,Sydney_New_South_Wales,240
256531,3.37838,Sydney_New_South_Wales,171
256610,3.36471,Sydney_New_South_Wales,219
273185,3.36364,Sydney_New_South_Wales,143
255425,3.36111,Sydney_New_South_Wales,271
292923,3.3494,Sydney_New_South_Wales,148
256583,3.2619,Sydney_New_South_Wales,267
256598,3.25,Sydney_New_South_Wales,140
258459,3.25,Sydney_New_South_Wales,133
256527,3.23932,Sydney_New_South_Wales,171
262382,3.18868,Sydney_New_South_Wales,198
259206,3.17857,Sydney_New_South_Wales,193
265745,3.16364,Sydney_New_South_Wales,178
256607,3.12727,Sydney_New_South_Wales,206
256605,3.11111,Sydney_New_South_Wales,169
257281,2.95946,Sydney_New_South_Wales,155
257310,2.95652,Sydney_New_South_Wales,178
294612,2.91667,Sydney_New_South_Wales,106
501434,2.89474,Sydney_New_South_Wales,256
256647,2.84314,Sydney_New_South_Wales,157
1084661,2.67568,Sydney_New_South_Wales,219
257877,2.5122,Sydney_New_South_Wales,86
255651,2.43333,Sydney_New_South_Wales,135
257798,2.42857,Sydney_New_South_Wales,162
256563,2.42029,Sydney_New_South_Wales,324
939153,2.30233,Sydney_New_South_Wales,156
256567,2.2,Sydney_New_South_Wales,115
224221,4.65835,New_York_City_New_York,395
113317,4.62726,New_York_City_New_York,334
208454,4.61243,New_York_City_New_York,414
292142,4.57773,New_York_City_New_York,388
93340,4.53817,New_York_City_New_York,379
126260,4.53448,New_York_City_New_York,653
502408,4.51115,New_York_City_New_York,351
578305,4.51056,New_York_City_New_York,324
99371,4.45667,New_York_City_New_York,363
93589,4.44211,New_York_City_New_York,997
224214,4.38824,New_York_City_New_York,458
93457,4.38286,New_York_City_New_York,337
309351,4.84615,Singaraja_Bali,170
634263,4.80769,Minato_Tokyo_Tokyo_Prefecture_Kanto,817
579136,4.75,Minato_Tokyo_Tokyo_Prefecture_Kanto,407
301657,4.61111,Minato_Tokyo_Tokyo_Prefecture_Kanto,253
306610,4.60674,Minato_Tokyo_Tokyo_Prefecture_Kanto,465
307332,4.56977,Minato_Tokyo_Tokyo_Prefecture_Kanto,332
302387,4.5102,Minato_Tokyo_Tokyo_Prefecture_Kanto,277
609500,4.4359,Minato_Tokyo_Tokyo_Prefecture_Kanto,0
300459,4.39474,Minato_Tokyo_Tokyo_Prefecture_Kanto,305
301619,4.3,Minato_Tokyo_Tokyo_Prefecture_Kanto,404
306375,4.15625,Minato_Tokyo_Tokyo_Prefecture_Kanto,242
456987,4.15152,Minato_Tokyo_Tokyo_Prefecture_Kanto,201
304284,4,Minato_Tokyo_Tokyo_Prefecture_Kanto,140
594629,4,Minato_Tokyo_Tokyo_Prefecture_Kanto,245
301378,3.66942,Minato_Tokyo_Tokyo_Prefecture_Kanto,176
306377,3.65789,Minato_Tokyo_Tokyo_Prefecture_Kanto,214
647813,4.6791,Toronto_Ontario,214
675165,4.63636,Toronto_Ontario,133
543518,4.58696,Toronto_Ontario,151
496106,4.5,Toronto_Ontario,179
183057,4.34711,Toronto_Ontario,229
268507,4.25,Toronto_Ontario,233
259397,4.22105,Toronto_Ontario,296
582667,4.2,Toronto_Ontario,150
573658,4.12928,Toronto_Ontario,170
183092,4.07767,Toronto_Ontario,239
278074,4.46465,Miami_Florida,491
224248,4.41958,Miami_Florida,214
223040,4.37736,Miami_Florida,468
223971,4.32653,Miami_Florida,418
224877,4.31481,Miami_Florida,529
222984,4.23158,Miami_Florida,232
217397,4.08163,Miami_Florida,212
226187,3.92857,Miami_Florida,336
84993,3.88,Miami_Florida,502
85031,3.87288,Miami_Florida,324
224875,3.7069,Miami_Florida,218
85205,3.69128,Miami_Florida,226
288592,3.6699,Miami_Florida,337
120330,3.63636,Miami_Florida,306
252442,3.625,Miami_Florida,174
85029,3.6063,Miami_Florida,475
781663,3.58763,Miami_Florida,630
87099,3.5641,Miami_Florida,302
80275,3.4898,Miami_Florida,188
120380,3.44595,Miami_Florida,274
85147,3.39798,Miami_Florida,246
85193,3.38983,Miami_Florida,222
87115,3.33333,Miami_Florida,208
251264,3.28846,Miami_Florida,114
217386,3.27778,Miami_Florida,344
217704,3.27273,Miami_Florida,158
85046,3.23529,Miami_Florida,293
85192,3.08411,Miami_Florida,204
85027,3.06667,Miami_Florida,294
195793,3.05405,Miami_Florida,178
87072,3.03226,Miami_Florida,287
217378,2.99048,Miami_Florida,303
85204,2.94382,Miami_Florida,245
268641,2.81818,Miami_Florida,129
120432,2.8,Miami_Florida,166
120376,2.78,Miami_Florida,237
87084,2.76471,Miami_Florida,208
111892,2.74419,Miami_Florida,318
530147,2.73913,Miami_Florida,212
258639,2.67021,Miami_Florida,178
291267,2.48936,Miami_Florida,131
222985,2.34568,Miami_Florida,150
85005,2.23529,Miami_Florida,126
145477,2.1875,Miami_Florida,172
85161,2.12821,Miami_Florida,131
85189,2.125,Miami_Florida,208
85007,2.1,Miami_Florida,139
240164,2.04673,Miami_Florida,194
252969,1.12903,Miami_Florida,87
85003,1.12698,Miami_Florida,153
185406,4.73611,Mexico_City_Central_Mexico_and_Gulf_Coast,418
583280,4.66667,Mexico_City_Central_Mexico_and_Gulf_Coast,177
152463,4.51163,Mexico_City_Central_Mexico_and_Gulf_Coast,430
152473,4.26415,Mexico_City_Central_Mexico_and_Gulf_Coast,78
154659,4.25806,Mexico_City_Central_Mexico_and_Gulf_Coast,109
152474,4.23438,Mexico_City_Central_Mexico_and_Gulf_Coast,58
241678,4.20513,Mexico_City_Central_Mexico_and_Gulf_Coast,218
154668,4.15094,Mexico_City_Central_Mexico_and_Gulf_Coast,85
156511,4.12903,Mexico_City_Central_Mexico_and_Gulf_Coast,120
153938,4.125,Mexico_City_Central_Mexico_and_Gulf_Coast,170
152469,4.06977,Mexico_City_Central_Mexico_and_Gulf_Coast,207
185401,3.9403,Mexico_City_Central_Mexico_and_Gulf_Coast,94
169795,3.92308,Mexico_City_Central_Mexico_and_Gulf_Coast,136
275799,3.7,Mexico_City_Central_Mexico_and_Gulf_Coast,459
169786,3.68889,Mexico_City_Central_Mexico_and_Gulf_Coast,165
156086,3.64516,Mexico_City_Central_Mexico_and_Gulf_Coast,175
219144,3.42857,Mexico_City_Central_Mexico_and_Gulf_Coast,154
152468,3.40984,Mexico_City_Central_Mexico_and_Gulf_Coast,184
152467,3.28125,Mexico_City_Central_Mexico_and_Gulf_Coast,136
153716,3.13793,Mexico_City_Central_Mexico_and_Gulf_Coast,198
153936,2.96226,Mexico_City_Central_Mexico_and_Gulf_Coast,204
307557,4.16129,Lovina_Bali,90
497689,4.8169,London_England,486
188937,4.77953,London_England,446
188961,4.73196,London_England,450
193121,4.71765,London_England,819
192064,4.64398,London_England,467
618139,4.63388,London_England,232
192090,4.63333,London_England,229
585836,4.62887,London_England,276
236350,4.60755,London_England,510
572859,4.60539,London_England,274
275581,4.5614,London_England,235
614236,4.53636,London_England,282
254575,4.52612,London_England,167
192044,4.48257,London_England,246
621785,4.47653,London_England,279
307610,4.14407,Legian_Bali,334
1095744,3.775,Legian_Bali,0
309124,3.25,Legian_Bali,138
307581,3.05,Legian_Bali,120
651045,4.72941,Shinjuku_Tokyo_Tokyo_Prefecture_Kanto,234
307368,4.63866,Shinjuku_Tokyo_Tokyo_Prefecture_Kanto,687
304305,4.34706,Shinjuku_Tokyo_Tokyo_Prefecture_Kanto,340
304289,4.25472,Shinjuku_Tokyo_Tokyo_Prefecture_Kanto,322
325634,3.8,Shinjuku_Tokyo_Tokyo_Prefecture_Kanto,175
581505,3.72222,Shinjuku_Tokyo_Tokyo_Prefecture_Kanto,0
310303,3.5,Shinjuku_Tokyo_Tokyo_Prefecture_Kanto,172
301381,3.28947,Shinjuku_Tokyo_Tokyo_Prefecture_Kanto,212
310302,3.25,Shinjuku_Tokyo_Tokyo_Prefecture_Kanto,172
578319,4.33333,Kuta_Bali,98
614746,4.1875,Kuta_Bali,79
307566,4.10909,Kuta_Bali,150
307616,3.92593,Kuta_Bali,265
579806,3.90909,Kuta_Bali,70
308771,3.5641,Kuta_Bali,57
299592,3.54167,Kuta_Bali,122
302343,3.52083,Kuta_Bali,173
308723,3.41071,Kuta_Bali,108
308408,2.77273,Kuta_Bali,220
565550,3.83333,Isabela_Puerto_Rico,145
224196,3.73214,Isabela_Puerto_Rico,331
307577,4.14379,Sanur_Bali,100
325334,4.09434,Sanur_Bali,137
307541,3.95361,Sanur_Bali,180
306831,3.87097,Sanur_Bali,75
596364,3.73529,Sanur_Bali,50
306836,2.89744,Sanur_Bali,117
89091,4.4375,New_Orleans_Louisiana,244
498233,4.36111,New_Orleans_Louisiana,160
89147,4.33333,New_Orleans_Louisiana,156
89115,4.25792,New_Orleans_Louisiana,285
93047,4.21654,New_Orleans_Louisiana,201
93459,4.2,New_Orleans_Louisiana,301
89148,4.1519,New_Orleans_Louisiana,279
93460,4.13333,New_Orleans_Louisiana,300
93034,4.08421,New_Orleans_Louisiana,248
93051,4.05515,New_Orleans_Louisiana,213
89158,4.05085,New_Orleans_Louisiana,284
89118,4.04575,New_Orleans_Louisiana,192
553884,3.78947,New_Orleans_Louisiana,250
89152,3.78761,New_Orleans_Louisiana,153
89054,3.77586,New_Orleans_Louisiana,315
89101,3.73214,New_Orleans_Louisiana,275
89049,3.68571,New_Orleans_Louisiana,230
89083,3.68027,New_Orleans_Louisiana,214
93116,3.66667,New_Orleans_Louisiana,185
89096,3.59659,New_Orleans_Louisiana,190
93146,3.55245,New_Orleans_Louisiana,162
89150,3.54,New_Orleans_Louisiana,236
93164,3.53465,New_Orleans_Louisiana,280
89157,3.45833,New_Orleans_Louisiana,271
89130,3.45,New_Orleans_Louisiana,244
638900,3.32353,New_Orleans_Louisiana,190
89050,3.27059,New_Orleans_Louisiana,268
89155,3.18881,New_Orleans_Louisiana,152
89033,3.14286,New_Orleans_Louisiana,161
93230,3.05,New_Orleans_Louisiana,0
89119,2.98462,New_Orleans_Louisiana,129
89053,2.8,New_Orleans_Louisiana,167
89143,2.78652,New_Orleans_Louisiana,162
93147,2.7,New_Orleans_Louisiana,128
93247,2.45,New_Orleans_Louisiana,161
89064,2.44444,New_Orleans_Louisiana,171
93025,2.41259,New_Orleans_Louisiana,226
77055,2.23864,New_Orleans_Louisiana,160
93242,2.23404,New_Orleans_Louisiana,109
736553,1.24,New_Orleans_Louisiana,90
301647,3.95652,Manggis_Bali,186
543153,4.78173,Barcelona_Catalonia,364
238594,4.74267,Barcelona_Catalonia,287
506158,4.65244,Barcelona_Catalonia,319
231514,4.56061,Barcelona_Catalonia,369
623893,4.54878,Barcelona_Catalonia,214
489057,4.53425,Barcelona_Catalonia,1
238722,4.51613,Barcelona_Catalonia,160
296916,4.50567,Barcelona_Catalonia,237
596508,4.48739,Barcelona_Catalonia,385
619946,4.46212,Barcelona_Catalonia,134
296915,4.45659,Barcelona_Catalonia,279
610494,4.43373,Barcelona_Catalonia,415
604501,4.40476,Barcelona_Catalonia,182
619681,4.39791,Barcelona_Catalonia,211
254869,4.39224,Barcelona_Catalonia,169
289670,4.37589,Barcelona_Catalonia,211
230832,4.36283,Barcelona_Catalonia,120
228465,4.35065,Barcelona_Catalonia,212
614395,4.34906,Barcelona_Catalonia,333
285998,4.33962,Barcelona_Catalonia,419
506652,4.33766,Barcelona_Catalonia,207
305584,4.32384,Barcelona_Catalonia,185
228531,4.30682,Barcelona_Catalonia,220
240860,4.30408,Barcelona_Catalonia,377
228466,4.28125,Barcelona_Catalonia,288
483102,4.27869,Barcelona_Catalonia,239
646326,4.26923,Barcelona_Catalonia,190
259360,4.25688,Barcelona_Catalonia,308
559387,4.2562,Barcelona_Catalonia,360
614392,4.25,Barcelona_Catalonia,398
313039,4.24324,Barcelona_Catalonia,273
609760,4.24286,Barcelona_Catalonia,194
601439,4.24242,Barcelona_Catalonia,194
505238,4.24207,Barcelona_Catalonia,226
231525,4.23684,Barcelona_Catalonia,215
503136,4.23387,Barcelona_Catalonia,164
228512,4.23214,Barcelona_Catalonia,217
633625,4.22034,Barcelona_Catalonia,402
231504,4.21875,Barcelona_Catalonia,203
232786,4.17341,Barcelona_Catalonia,163
232775,4.17241,Barcelona_Catalonia,258
190635,4.16791,Barcelona_Catalonia,1
285755,4.16279,Barcelona_Catalonia,189
313044,4.16216,Barcelona_Catalonia,194
229681,4.16176,Barcelona_Catalonia,177
228653,4.16,Barcelona_Catalonia,214
621308,4.15663,Barcelona_Catalonia,208
228563,4.14545,Barcelona_Catalonia,214
291590,4.14286,Barcelona_Catalonia,157
274118,4.1413,Barcelona_Catalonia,190
234578,4.13846,Barcelona_Catalonia,242
501108,4.13559,Barcelona_Catalonia,224
234572,4.1134,Barcelona_Catalonia,211
227464,4.10976,Barcelona_Catalonia,301
518349,4.10596,Barcelona_Catalonia,188
234579,4.10345,Barcelona_Catalonia,156
228626,4.09524,Barcelona_Catalonia,188
275097,4.09406,Barcelona_Catalonia,205
266131,4.08491,Barcelona_Catalonia,613
585139,4.08,Barcelona_Catalonia,234
305582,4.07273,Barcelona_Catalonia,242
231520,4.07143,Barcelona_Catalonia,188
234849,4.06593,Barcelona_Catalonia,143
230643,4.06286,Barcelona_Catalonia,172
228617,4.05426,Barcelona_Catalonia,144
309580,4.04762,Barcelona_Catalonia,196
498018,4.03704,Barcelona_Catalonia,191
583963,4.0303,Barcelona_Catalonia,298
239591,4.02058,Barcelona_Catalonia,136
258755,4.01899,Barcelona_Catalonia,202
228634,4.00898,Barcelona_Catalonia,251
231524,4,Barcelona_Catalonia,159
206936,3.9932,Barcelona_Catalonia,413
206937,3.99145,Barcelona_Catalonia,240
282607,3.98315,Barcelona_Catalonia,219
549454,3.97872,Barcelona_Catalonia,259
229679,3.97861,Barcelona_Catalonia,440
206921,3.97436,Barcelona_Catalonia,153
234397,3.96532,Barcelona_Catalonia,345
254870,3.95434,Barcelona_Catalonia,221
231519,3.95333,Barcelona_Catalonia,205
289342,3.95238,Barcelona_Catalonia,192
228527,3.9375,Barcelona_Catalonia,264
227463,3.93548,Barcelona_Catalonia,152
